customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,CustomerSupportCalls,PaymentTimeliness,LifetimeValue,AverageDailyUsage,Email
sdv-id-jDniFj,1,0,1,0,70,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Electronic check,100.34,8350.84,0,26,Low,4,On-time,3518.8066452075086,3.73,user2590@test.org
sdv-id-JyorMC,1,0,1,0,24,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),92.87,1218.73,1,41,Low,5,On-time,63.98432310236612,1.49,user2591@test.org
sdv-id-loVYKP,1,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),81.25,1024.86,0,24,High,7,On-time,1198.9392027155523,3.55,user2592@gmail.com
sdv-id-MXQDtx,0,0,1,0,44,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.18,5460.16,0,37,Low,0,Late,1283.1299353684476,4.95,user2593@gmail.com
sdv-id-EQMZRE,1,0,1,0,30,1,0,DSL,1,1,0,0,1,1,One year,0,Mailed check,90.1,1909.61,0,20,High,0,On-time,982.7107087418016,3.02,user2594@test.org
sdv-id-agNuOM,0,0,1,0,60,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,48.74,683.02,1,35,High,8,Late,1770.8215975547482,1.57,user2595@gmail.com
sdv-id-ZmuxSQ,0,0,0,0,62,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),18.79,1262.08,0,34,High,0,On-time,695.0602918126332,4.6,user2596@sample.com
sdv-id-uzkAyZ,0,1,0,0,25,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.8,2057.12,1,67,Low,5,Late,1725.427662663263,2.17,user2597@sample.com
sdv-id-BqgelK,1,0,1,0,26,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Mailed check,75.37,1300.78,0,48,Low,8,On-time,3335.0991253630905,4.94,user2598@test.org
sdv-id-TgNITH,0,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.84,99.9,0,35,Low,1,On-time,3320.969591776357,2.76,user2599@example.com
sdv-id-xVfDFO,1,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.35,1944.16,0,44,High,9,On-time,1085.8092109366075,2.06,user2600@sample.com
sdv-id-hdAvOc,1,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.25,154.62,0,34,Low,3,On-time,771.2259193437079,3.38,user2601@sample.com
sdv-id-zBgDuC,1,0,0,0,59,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.94,2217.27,0,38,High,6,On-time,1517.6458212112557,3.91,user2602@example.com
sdv-id-zWqKtU,1,0,0,0,14,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,44.42,760.37,1,23,Low,5,Late,2872.058733575929,3.96,user2603@example.com
sdv-id-HDAeHh,0,1,0,0,58,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),21.03,1246.07,0,62,High,4,On-time,3842.0223209756705,3.39,user2604@gmail.com
sdv-id-VKWrox,0,1,0,0,51,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.59,718.33,0,63,Low,2,On-time,4087.1332780117777,2.24,user2605@demo.net
sdv-id-lqlcMZ,0,0,1,1,43,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),96.49,5942.22,1,40,Low,5,Late,53.53968713985404,4.14,user2606@example.com
sdv-id-ochgQg,1,0,1,1,30,0,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,93.26,810.53,1,27,Low,3,On-time,1199.6267741544725,3.0,user2607@example.com
sdv-id-BNLaod,1,0,0,0,2,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,51.09,775.11,0,37,High,2,On-time,5159.888251153617,2.15,user2608@gmail.com
sdv-id-FQLPkJ,1,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.61,1944.49,0,41,Low,5,On-time,3035.1640852831947,1.68,user2609@demo.net
sdv-id-FLVQWE,1,0,0,0,72,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),107.43,6705.05,0,39,Low,3,On-time,4729.400475711406,2.05,user2610@sample.com
sdv-id-pcHuXW,1,1,1,0,69,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,97.38,6594.6,0,75,Low,4,On-time,2487.980428271313,4.12,user2611@gmail.com
sdv-id-dLRJGc,1,0,1,0,16,1,0,Fiber optic,0,0,1,0,0,1,One year,0,Bank transfer (automatic),73.28,1396.83,0,36,Low,4,On-time,4229.245619352348,4.69,user2612@gmail.com
sdv-id-yIPaaF,0,0,0,0,41,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Electronic check,89.35,3665.82,0,38,Low,7,On-time,1811.591752877986,4.25,user2613@demo.net
sdv-id-TKbpdX,1,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.11,1629.79,0,35,Low,3,On-time,5644.422090174526,1.17,user2614@test.org
sdv-id-xyQkGR,1,0,1,0,72,1,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),89.14,6682.3,0,38,Low,8,On-time,2655.6554974834976,4.94,user2615@example.com
sdv-id-CSxXXZ,0,0,0,0,33,0,0,DSL,1,0,1,0,1,1,One year,1,Mailed check,69.43,1638.27,1,21,Low,9,Late,4439.5303833188855,1.76,user2616@gmail.com
sdv-id-VAwUwN,1,0,0,0,44,1,1,Fiber optic,1,1,0,0,0,0,One year,0,Credit card (automatic),80.6,3426.77,1,31,Low,3,Late,1205.824411704607,1.62,user2617@demo.net
sdv-id-ayesce,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.78,234.39,1,18,Low,5,Late,1053.2448598794358,1.22,user2618@test.org
sdv-id-SscEJh,1,0,0,1,66,0,0,DSL,0,1,1,1,1,1,Two year,1,Mailed check,54.43,1687.26,0,19,Low,7,On-time,2494.299854971062,3.6,user2619@example.com
sdv-id-YTWzTW,1,1,0,0,2,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,83.24,18.8,1,83,Low,8,Late,4879.764872737989,1.94,user2620@gmail.com
sdv-id-CpEayj,1,0,1,1,63,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),97.05,4334.74,0,31,Low,2,On-time,3243.504130162959,3.94,user2621@example.com
sdv-id-ayzTHf,0,0,0,0,29,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,66.04,996.07,0,22,Low,9,Late,976.1794579487666,1.9,user2622@test.org
sdv-id-FQxWXg,1,0,0,0,3,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,38.3,164.67,1,40,Low,8,Late,51.399953243661386,3.37,user2623@example.com
sdv-id-SnfbIR,0,1,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,40.51,77.72,1,82,Low,0,On-time,950.4260693012338,4.01,user2624@gmail.com
sdv-id-KbqqYY,0,0,1,0,62,0,0,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),69.85,4802.43,0,30,Low,9,On-time,1020.6690640854631,4.44,user2625@gmail.com
sdv-id-gDSsSx,0,1,1,0,69,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,109.85,7299.61,0,66,Low,9,On-time,357.3844192719132,1.28,user2626@sample.com
sdv-id-VQuvcf,1,0,0,0,72,0,0,DSL,1,0,1,1,1,0,Two year,1,Mailed check,41.17,3415.05,0,30,Low,1,On-time,1012.5031589518142,4.83,user2627@sample.com
sdv-id-RLwtCj,1,0,0,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,21.06,814.36,0,33,High,1,On-time,1400.9999985898535,4.36,user2628@gmail.com
sdv-id-lYwTlO,1,0,1,0,59,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.55,244.22,0,47,Low,5,On-time,4853.876081815194,2.46,user2629@example.com
sdv-id-ziBGAn,1,0,0,1,14,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,33.78,55.64,0,14,Low,8,On-time,1082.1511699364064,3.92,user2630@example.com
sdv-id-HKOtMA,1,0,0,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.32,216.92,1,57,Low,9,Late,1537.6164947839436,2.54,user2631@test.org
sdv-id-AsAbva,1,0,1,0,4,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),52.84,214.58,0,26,Low,6,On-time,670.3429885860236,1.05,user2632@demo.net
sdv-id-NFqcQA,0,0,1,0,34,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),82.71,6000.45,0,47,Low,4,Late,1527.573236013654,2.05,user2633@example.com
sdv-id-pawbEF,1,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,32.15,211.02,0,25,Low,6,On-time,1616.1405505544292,1.57,user2634@test.org
sdv-id-nGqEWt,1,0,1,1,72,1,1,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),87.31,2885.09,0,21,Low,0,On-time,1277.3350391441047,4.66,user2635@sample.com
sdv-id-kFbrEV,1,0,1,1,71,1,0,Fiber optic,1,1,1,0,0,1,Two year,1,Bank transfer (automatic),91.17,5964.55,0,36,High,4,On-time,497.7912816127958,2.12,user2636@example.com
sdv-id-hZNMTg,1,0,1,1,11,1,0,DSL,0,1,0,1,0,1,Month-to-month,1,Electronic check,53.98,73.2,0,29,Low,3,On-time,2290.882072077902,1.29,user2637@demo.net
sdv-id-MUjjOK,1,0,0,0,49,1,0,DSL,1,0,1,1,0,1,One year,0,Mailed check,75.26,2156.98,0,20,Low,5,Late,2359.5011242267424,1.27,user2638@sample.com
sdv-id-dWTLXk,0,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.37,1396.39,0,40,Low,8,On-time,997.5001305098516,4.85,user2639@example.com
sdv-id-ORtNfY,1,0,1,1,70,1,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,54.34,1678.96,0,37,High,2,On-time,657.9765903978764,2.25,user2640@gmail.com
sdv-id-OyWAZB,1,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.92,32.29,0,29,Low,7,On-time,2153.9729087521505,2.59,user2641@sample.com
sdv-id-OUBPFL,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),86.11,326.35,0,47,Low,2,On-time,4023.580865734402,4.42,user2642@test.org
sdv-id-yIZkey,0,0,0,0,10,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,49.04,813.68,0,33,Low,4,On-time,2554.281396255047,2.82,user2643@example.com
sdv-id-yfDmqi,0,1,1,0,39,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,108.34,6470.23,0,73,Low,5,On-time,678.5494759709759,2.33,user2644@gmail.com
sdv-id-XRFtsi,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),100.46,7915.39,0,30,Low,3,On-time,2993.0117762293507,2.27,user2645@test.org
sdv-id-WAJXVO,0,0,1,0,64,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),116.03,7788.29,1,43,Low,8,Late,1311.2387642409692,2.43,user2646@gmail.com
sdv-id-zkuLfE,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.92,18.8,0,54,Low,6,Late,4135.912054971486,4.14,user2647@sample.com
sdv-id-XJSQHq,1,0,1,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,22.56,18.8,0,37,Low,3,On-time,498.81627490215675,3.85,user2648@sample.com
sdv-id-hLqRvt,1,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.75,297.04,0,27,Low,6,On-time,2336.4644589995073,3.11,user2649@sample.com
sdv-id-LIfINp,0,0,0,0,4,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Electronic check,55.36,90.24,1,41,Low,0,Late,77.25093219414208,1.64,user2650@sample.com
sdv-id-RbGUIq,1,0,0,0,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),104.75,8018.21,0,19,Low,5,On-time,4394.91652442067,3.88,user2651@test.org
sdv-id-gvmOHx,1,1,0,0,67,1,0,DSL,0,1,1,1,1,0,Month-to-month,0,Bank transfer (automatic),71.44,4950.51,0,66,Low,1,On-time,2896.9540685756438,4.28,user2652@gmail.com
sdv-id-ENagDE,0,0,0,0,63,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),98.96,7247.63,0,47,Low,0,On-time,1371.6756677997885,3.19,user2653@sample.com
sdv-id-bVIObn,1,0,0,0,26,1,0,DSL,1,0,0,1,1,0,One year,0,Mailed check,68.94,4016.61,0,31,Low,5,On-time,2840.5610575982655,1.75,user2654@example.com
sdv-id-hxQZzW,0,0,1,1,37,1,1,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),21.55,5206.15,0,32,Low,4,On-time,870.9258252442689,2.64,user2655@test.org
sdv-id-oXKaOe,1,0,0,0,35,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,53.91,732.89,0,23,High,3,Late,4605.123805410814,2.41,user2656@gmail.com
sdv-id-PpcSTh,1,0,1,1,41,1,1,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),63.88,1457.08,1,53,Low,7,Late,1882.3067705525064,4.05,user2657@sample.com
sdv-id-ukbelf,1,0,0,0,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.26,1698.14,0,33,Low,3,On-time,1451.979494847942,2.06,user2658@test.org
sdv-id-idItzc,1,0,0,0,14,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,103.19,280.7,0,30,Low,8,On-time,3475.2722476611325,2.06,user2659@demo.net
sdv-id-PNqkZs,1,0,1,1,72,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),72.11,3266.09,0,41,Low,0,On-time,1167.0944713050383,2.52,user2660@gmail.com
sdv-id-sifMzv,1,0,0,0,32,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,53.32,825.34,0,50,High,5,On-time,2414.1630105278887,3.26,user2661@sample.com
sdv-id-LGhcZh,1,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,85.67,104.62,1,73,Low,6,On-time,1143.4608110846254,1.01,user2662@demo.net
sdv-id-AAoWbg,0,0,1,1,25,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,100.1,3489.96,1,60,Low,5,Late,3719.674710923833,1.43,user2663@test.org
sdv-id-DclqqO,0,0,1,1,58,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Credit card (automatic),95.94,7455.35,1,49,Low,9,On-time,92.39147198051256,1.69,user2664@test.org
sdv-id-uoXFfq,0,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),65.78,6967.14,0,41,Low,4,On-time,2650.9421175300395,3.1,user2665@sample.com
sdv-id-rlOESh,0,0,1,1,52,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,94.56,6612.55,0,15,Low,1,Late,1706.2757513805084,3.28,user2666@test.org
sdv-id-Imesfk,1,0,1,0,55,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.64,1820.33,0,60,Low,5,On-time,1618.6405513178177,3.02,user2667@example.com
sdv-id-kFuUpP,0,0,0,0,64,0,0,DSL,1,0,1,0,1,1,One year,1,Mailed check,53.87,999.26,0,42,Low,6,On-time,386.28301203484335,3.58,user2668@gmail.com
sdv-id-FHIlJC,0,1,0,0,42,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),84.57,7207.26,0,71,High,4,Late,3834.206366400748,2.13,user2669@test.org
sdv-id-HXsDCp,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.68,66.38,0,39,Low,5,On-time,3612.2561465925673,3.73,user2670@test.org
sdv-id-jUKjQK,1,1,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),81.27,253.96,1,67,Low,5,On-time,5250.981424572613,3.25,user2671@demo.net
sdv-id-QYfZhg,0,0,0,0,16,0,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,56.07,643.37,0,42,Low,7,On-time,2820.951806964857,3.59,user2672@demo.net
sdv-id-GaCSmR,0,0,1,1,72,1,0,DSL,0,1,1,0,1,0,Two year,1,Bank transfer (automatic),47.44,2650.56,0,25,High,5,Late,4871.841004541204,4.59,user2673@test.org
sdv-id-fyZpue,1,1,0,0,1,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,95.92,32.84,0,73,Low,3,On-time,736.3947421130595,3.53,user2674@demo.net
sdv-id-ZeiFPX,1,0,1,0,2,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),87.34,36.4,1,29,Low,7,Late,56.77041398404113,1.27,user2675@gmail.com
sdv-id-IBtZuF,1,1,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,49.34,434.0,1,82,Low,9,On-time,449.84892532944707,1.13,user2676@sample.com
sdv-id-ZcbQkC,0,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,101.54,145.78,1,67,Low,7,Late,1265.040264833472,1.88,user2677@demo.net
sdv-id-yyrwgx,0,0,1,0,63,1,0,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),103.3,6524.98,0,42,Low,7,On-time,4459.987344281397,2.49,user2678@demo.net
sdv-id-mRFYmj,0,0,1,1,63,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,89.57,5332.73,0,42,High,1,On-time,1807.0451993621916,3.33,user2679@example.com
sdv-id-WxJfFE,1,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),22.94,1639.27,0,26,Low,6,On-time,3232.802477157437,4.52,user2680@example.com
sdv-id-pXrxnL,0,0,1,0,11,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),60.06,104.97,0,42,High,5,On-time,482.0039690819097,1.83,user2681@test.org
sdv-id-uZHlBu,0,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.57,18.8,0,42,High,3,On-time,3629.302737513794,1.42,user2682@test.org
sdv-id-ACImGL,0,0,0,0,8,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),18.77,85.02,0,32,Low,0,On-time,2903.039049018558,4.79,user2683@demo.net
sdv-id-mHUjgO,1,1,1,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,106.28,88.88,1,69,Low,1,On-time,1978.0637047261057,1.05,user2684@test.org
sdv-id-whKDRE,0,0,1,1,3,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.87,170.0,0,28,Low,7,On-time,1918.9241296675077,4.52,user2685@gmail.com
sdv-id-RjSVYP,1,0,1,1,39,1,0,DSL,0,0,1,1,1,0,One year,1,Mailed check,60.71,1316.79,0,40,Low,5,Late,3058.260073598883,2.73,user2686@sample.com
sdv-id-ohRnZe,1,1,0,0,64,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Electronic check,83.07,6929.64,0,74,High,5,Late,2712.1036128896953,1.31,user2687@gmail.com
sdv-id-UqIhFM,1,0,1,1,45,1,1,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),83.11,2572.97,0,38,Low,3,On-time,1706.8194146894577,3.95,user2688@sample.com
sdv-id-tRilAo,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),53.21,174.02,1,44,Low,7,On-time,1274.3326217272763,1.91,user2689@sample.com
sdv-id-yaDRAa,1,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),22.31,1780.24,0,32,High,5,On-time,2972.9540301286,2.29,user2690@sample.com
sdv-id-ZKoSZI,0,0,1,1,3,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),51.49,251.52,1,39,Low,6,On-time,3192.8864089915664,2.22,user2691@test.org
sdv-id-dVUxqY,0,1,1,0,51,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,107.52,7749.22,1,71,Low,9,On-time,95.6511999405365,1.33,user2692@demo.net
sdv-id-KNibCf,0,0,0,0,24,1,0,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),69.53,1612.72,0,30,High,3,On-time,1691.658023612911,4.34,user2693@demo.net
sdv-id-qdiVRK,1,0,0,0,31,0,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,48.06,3300.19,0,40,Low,5,On-time,2459.8542798105805,2.67,user2694@demo.net
sdv-id-wdiWDl,0,0,1,0,53,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,108.52,7694.26,0,28,Low,4,On-time,4916.935830489933,4.75,user2695@example.com
sdv-id-TIBUca,0,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,21.8,272.69,0,27,Low,8,On-time,3746.9893296731043,3.11,user2696@example.com
sdv-id-dBdlhZ,1,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.81,148.82,0,35,Low,9,On-time,1666.4884538866968,2.8,user2697@test.org
sdv-id-JEeERV,1,0,0,0,20,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),92.52,2008.41,1,31,Low,6,Late,1220.5515629375705,4.71,user2698@gmail.com
sdv-id-cKYUER,1,0,1,0,8,0,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,57.07,277.0,1,35,Low,5,On-time,91.04388264994428,4.24,user2699@gmail.com
sdv-id-ARliuw,1,0,1,1,69,1,1,Fiber optic,1,1,0,0,1,1,Two year,1,Credit card (automatic),99.5,5851.48,0,40,High,1,On-time,3029.7689471528674,2.58,user2700@sample.com
sdv-id-LlNJZZ,1,0,0,0,3,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,31.7,18.8,0,41,High,6,On-time,1583.373965957372,4.1,user2701@sample.com
sdv-id-XYKUNV,1,1,0,0,67,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,99.56,1544.76,1,66,High,7,Late,728.6499197511137,3.64,user2702@test.org
sdv-id-jlRDhw,0,0,0,0,55,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,110.28,3017.38,0,18,High,1,On-time,2980.04392177002,4.32,user2703@example.com
sdv-id-akjeSl,0,0,1,1,70,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),92.69,7828.08,0,14,Low,2,On-time,1449.8931245453555,1.53,user2704@sample.com
sdv-id-TUyAnZ,1,0,0,0,27,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),21.11,1978.06,0,50,High,3,Late,1282.7133403107277,1.23,user2705@example.com
sdv-id-YUAenC,1,0,0,0,66,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),22.56,1614.66,0,29,Low,0,On-time,1314.6815573319295,1.02,user2706@sample.com
sdv-id-MwirEs,1,0,1,1,18,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.26,1149.82,0,46,Low,7,On-time,2800.722230185107,1.48,user2707@gmail.com
sdv-id-GJucbH,1,0,1,1,31,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,18.87,1571.41,0,26,Low,5,Late,2388.3663120883625,1.91,user2708@sample.com
sdv-id-YQTJNN,0,1,0,0,28,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),87.24,3055.61,1,61,Low,7,Late,2527.2395140542208,1.17,user2709@demo.net
sdv-id-UqgnKd,1,0,1,1,72,0,0,DSL,1,0,1,0,1,1,Two year,0,Bank transfer (automatic),56.28,1643.1,0,37,High,9,On-time,1252.886379829248,2.19,user2710@sample.com
sdv-id-EDjsZj,1,1,0,0,8,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,78.65,1081.03,1,77,Low,9,On-time,3671.4746262256745,1.06,user2711@test.org
sdv-id-DXQPZV,1,1,1,0,63,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,108.15,3970.86,0,71,Low,3,On-time,2160.797947963738,2.75,user2712@gmail.com
sdv-id-KrDRkK,0,0,1,0,52,0,0,DSL,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),34.74,4722.51,0,22,Low,5,On-time,923.380114119264,1.34,user2713@test.org
sdv-id-gUKrBj,1,0,0,0,2,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Mailed check,82.42,223.1,1,32,Low,9,On-time,68.07443392103713,1.85,user2714@test.org
sdv-id-xzbZmX,1,0,1,1,9,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),87.17,5358.25,1,34,Low,9,On-time,91.6388836057721,1.5,user2715@test.org
sdv-id-oOrddu,0,0,1,1,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,102.54,695.88,1,20,Low,7,Late,72.47176470645796,2.36,user2716@example.com
sdv-id-mGqJjW,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),53.18,275.66,0,44,Low,8,On-time,1669.9348552748709,1.31,user2717@example.com
sdv-id-RxGsYT,0,0,1,0,7,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,76.87,1358.45,0,42,Low,2,On-time,4513.093450296148,2.3,user2718@demo.net
sdv-id-SHAdNz,0,0,0,0,53,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,99.47,2892.63,1,35,Low,3,Late,83.58588798500469,2.17,user2719@example.com
sdv-id-NLPEHW,1,1,1,0,17,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,104.28,7104.83,1,74,Low,0,Late,1111.576962985162,4.51,user2720@demo.net
sdv-id-HZKMNS,1,0,1,0,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),108.17,8417.08,1,35,Low,1,Late,4141.76211852955,1.76,user2721@gmail.com
sdv-id-ZmTzer,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Mailed check,49.96,4359.24,0,49,Low,9,On-time,576.7457458947991,4.39,user2722@test.org
sdv-id-IAqYhT,0,0,0,0,29,1,1,Fiber optic,1,0,1,0,0,1,Two year,0,Credit card (automatic),55.73,4005.43,0,33,Low,1,On-time,3215.2875669918494,1.51,user2723@test.org
sdv-id-yEcthm,0,0,0,0,9,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),101.45,1851.49,0,41,Low,9,On-time,2036.0987898734872,1.17,user2724@example.com
sdv-id-nDPsSB,1,0,0,0,3,1,0,DSL,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),43.1,45.09,1,50,Low,7,Late,1798.173404177648,4.63,user2725@demo.net
